2.0,1.0,3.0,1270.0,2217.5,1053.52,1917.22
2.0,7.0,3.0,527.444,1199.76,962.225,1663.94
2.0,9.0,0.0,1386.88,1423.89,103.594,219.483
2.0,10.0,3.0,1698.61,1873.7,162.8,286.911
2.0,11.0,3.0,1576.35,1808.27,130.204,247.103
3.0,1.0,3.0,1271.25,2222.5,1054.05,1917.75
3.0,7.0,3.0,526.298,1201.25,962.023,1666.14
3.0,9.0,0.0,1382.24,1422.38,102.837,215.913
3.0,10.0,3.0,1698.41,1873.89,160.817,288.317
3.0,11.0,3.0,1573.56,1807.98,131.178,246.995
4.0,1.0,3.0,1271.25,2221.25,1054.3,1918.0
4.0,7.0,3.0,526.018,1201.63,963.356,1664.22
4.0,9.0,0.0,1382.28,1420.79,103.125,210.433
4.0,10.0,3.0,1698.61,1873.7,160.817,288.317
4.0,11.0,3.0,1573.65,1804.81,132.188,246.562
5.0,1.0,3.0,1270.0,2230.0,1054.47,1917.75
5.0,7.0,3.0,526.217,1201.5,962.495,1665.93
5.0,9.0,0.0,1382.01,1416.45,98.149,208.774
5.0,10.0,3.0,1703.03,1860.05,157.428,292.284
5.0,11.0,3.0,1574.62,1803.85,131.142,247.608
6.0,1.0,3.0,1270.0,2230.0,1054.48,1918.18
6.0,7.0,3.0,526.174,1200.8,962.378,1665.12
6.0,9.0,0.0,1381.53,1416.94,95.625,205.529
6.0,10.0,3.0,1702.93,1860.14,157.175,292.248
6.0,11.0,3.0,1571.44,1807.02,131.863,247.464
7.0,1.0,3.0,1270.0,2235.0,1053.69,1919.08
7.0,7.0,3.0,526.259,1200.88,963.236,1664.95
7.0,9.0,0.0,1379.9,1417.02,88.9183,198.389
7.0,10.0,3.0,1702.45,1860.62,155.625,292.933
7.0,11.0,3.0,1571.35,1807.12,131.502,247.824
8.0,1.0,3.0,1270.62,2227.5,1053.35,1918.31
8.0,7.0,3.0,526.441,1200.73,962.78,1665.27
8.0,9.0,0.0,1378.12,1415.72,87.8365,195.721
8.0,10.0,3.0,1702.64,1860.43,154.94,293.329
