2.0,5.0,2.0,953.33,1128.15,661.044,1069.76
2.0,6.0,2.0,1984.76,2122.93,327.476,526.947
3.0,5.0,2.0,956.971,1127.83,661.37,1069.99
3.0,6.0,2.0,1984.76,2122.93,327.476,526.947
4.0,5.0,2.0,958.807,1119.2,655.918,1066.68
5.0,5.0,2.0,959.324,1115.01,660.4,1075.15
6.0,5.0,2.0,963.237,1120.68,665.387,1074.25
7.0,5.0,2.0,961.566,1123.41,662.679,1077.58
7.0,7.0,0.0,908.511,1249.88,1502.08,1917.9
8.0,5.0,2.0,962.885,1125.56,663.278,1071.1
8.0,7.0,0.0,942.146,1282.45,1406.18,1916.94
9.0,5.0,2.0,967.632,1128.92,660.715,1075.72
9.0,7.0,0.0,961.247,1287.0,1351.39,1914.82
10.0,5.0,2.0,970.655,1133.05,661.252,1074.94
10.0,7.0,0.0,984.015,1285.21,1290.04,1920.0
11.0,5.0,2.0,972.759,1143.66,656.996,1070.03
11.0,7.0,0.0,1001.09,1293.88,1238.93,1915.09
12.0,5.0,2.0,974.22,1146.46,655.248,1070.76
12.0,7.0,0.0,1010.61,1299.42,1195.36,1877.23
13.0,5.0,2.0,984.53,1150.09,650.252,1053.07
13.0,7.0,0.0,1013.81,1306.95,1162.8,1818.95
14.0,5.0,2.0,989.328,1151.65,647.526,1034.47
14.0,7.0,0.0,1032.28,1307.93,1115.38,1766.43
15.0,5.0,2.0,995.776,1150.02,642.615,1039.48
15.0,7.0,0.0,1037.61,1310.72,1091.85,1684.56
16.0,5.0,2.0,999.41,1149.13,636.479,1020.43
16.0,7.0,0.0,1070.45,1307.56,1066.87,1643.18
17.0,5.0,2.0,1008.94,1166.23,628.058,1008.49
17.0,7.0,0.0,1056.9,1314.96,1041.42,1563.98
18.0,5.0,2.0,1013.14,1166.29,618.126,986.313
18.0,7.0,0.0,1054.64,1321.02,1028.04,1524.49
18.0,8.0,0.0,1459.29,1787.35,1394.97,1916.32
18.0,9.0,0.0,1018.33,1359.88,1394.71,1918.99
19.0,5.0,2.0,1021.5,1162.21,608.397,987.669
19.0,7.0,0.0,1064.85,1316.74,1017.76,1470.78
19.0,8.0,0.0,1457.95,1769.77,1354.04,1914.04
19.0,9.0,0.0,1018.15,1369.55,1348.61,1916.11
20.0,5.0,2.0,1029.84,1167.67,595.288,967.656
20.0,7.0,0.0,1067.14,1325.51,1005.43,1451.21
20.0,8.0,0.0,1455.18,1755.86,1291.89,1915.82
20.0,9.0,0.0,1039.74,1374.43,1305.65,1920.0
21.0,5.0,2.0,1038.36,1170.39,585.096,957.236
21.0,7.0,0.0,1072.06,1331.51,990.882,1434.65
21.0,8.0,0.0,1456.73,1747.02,1252.3,1917.07
21.0,9.0,0.0,1057.13,1390.76,1270.39,1920.0
22.0,5.0,2.0,1043.4,1173.7,578.682,938.274
22.0,7.0,0.0,1076.85,1329.12,981.749,1427.74
22.0,8.0,0.0,1460.28,1740.27,1219.88,1910.98
22.0,9.0,0.0,1061.51,1406.57,1238.8,1920.0
23.0,5.0,2.0,1048.63,1173.94,566.095,919.119
23.0,7.0,0.0,1078.19,1333.8,974.262,1423.64
23.0,8.0,0.0,1466.14,1736.72,1188.96,1857.81
23.0,9.0,0.0,1093.77,1416.82,1215.36,1906.53
24.0,5.0,2.0,1046.79,1177.4,551.999,899.741
24.0,7.0,0.0,1079.09,1337.02,968.173,1430.12
24.0,8.0,0.0,1466.73,1732.73,1164.27,1830.02
24.0,9.0,0.0,1112.34,1420.0,1198.36,1884.91
25.0,5.0,2.0,1046.68,1175.84,542.958,880.124
25.0,7.0,0.0,1086.15,1333.49,964.738,1434.54
25.0,8.0,0.0,1458.83,1731.8,1151.04,1777.52
25.0,9.0,0.0,1123.23,1416.94,1186.78,1857.34
26.0,5.0,2.0,1047.83,1172.04,526.912,858.062
26.0,7.0,0.0,1087.4,1338.75,958.553,1446.23
26.0,8.0,0.0,1457.02,1732.67,1123.91,1754.35
26.0,9.0,0.0,1144.19,1430.83,1172.39,1837.0
27.0,5.0,2.0,1049.7,1167.07,519.325,836.741
27.0,7.0,0.0,1088.61,1336.85,954.902,1463.87
27.0,8.0,0.0,1455.47,1733.28,1105.04,1743.45
27.0,9.0,0.0,1150.33,1437.73,1164.47,1819.5
28.0,5.0,2.0,1047.58,1169.81,508.502,828.838
28.0,7.0,0.0,1093.35,1341.9,952.189,1470.56
28.0,8.0,0.0,1456.78,1725.26,1095.83,1726.69
28.0,9.0,0.0,1157.81,1444.72,1156.18,1786.12
29.0,5.0,2.0,1048.83,1168.16,488.457,807.077
29.0,7.0,0.0,1090.51,1337.24,950.067,1490.67
29.0,8.0,0.0,1457.27,1720.04,1074.71,1695.3
29.0,9.0,0.0,1163.49,1438.47,1149.27,1793.43
30.0,5.0,2.0,1045.91,1174.19,477.828,784.991
30.0,7.0,0.0,1089.49,1336.29,954.172,1493.32
30.0,8.0,0.0,1465.23,1717.94,1059.33,1694.63
30.0,9.0,0.0,1163.87,1440.06,1145.56,1795.42
31.0,5.0,2.0,1054.71,1168.37,468.317,759.375
31.0,7.0,0.0,1086.94,1335.16,956.956,1486.97
31.0,8.0,0.0,1466.35,1716.6,1049.58,1691.62
31.0,9.0,0.0,1163.91,1434.88,1145.37,1820.78
32.0,5.0,2.0,1058.99,1165.62,453.317,744.375
32.0,7.0,0.0,1083.66,1336.91,959.818,1465.19
32.0,8.0,0.0,1467.57,1715.75,1046.53,1690.3
32.0,9.0,0.0,1154.74,1438.86,1155.04,1820.95
33.0,5.0,2.0,1059.28,1171.49,443.798,728.51
33.0,7.0,0.0,1086.09,1333.01,964.132,1475.59
33.0,8.0,0.0,1469.35,1716.44,1045.58,1693.77
33.0,9.0,0.0,1150.15,1435.81,1167.25,1815.12
34.0,5.0,2.0,1065.1,1171.83,431.178,719.207
34.0,7.0,0.0,1084.9,1330.46,964.285,1473.25
34.0,8.0,0.0,1469.06,1721.76,1046.4,1687.74
34.0,9.0,0.0,1152.88,1431.71,1169.35,1820.56
35.0,5.0,2.0,1072.16,1178.61,414.014,685.024
35.0,7.0,0.0,1083.77,1329.01,963.403,1467.42
35.0,8.0,0.0,1473.06,1728.87,1049.71,1688.01
35.0,9.0,0.0,1149.5,1427.17,1178.03,1821.02
36.0,5.0,2.0,1077.79,1179.13,405.216,675.361
36.0,7.0,0.0,1083.8,1330.15,962.966,1461.84
36.0,8.0,0.0,1469.06,1730.04,1056.74,1693.17
36.0,9.0,0.0,1149.03,1427.52,1178.66,1820.87
37.0,5.0,2.0,1087.55,1192.45,400.529,662.74
37.0,7.0,0.0,1086.84,1328.71,963.645,1459.37
37.0,8.0,0.0,1468.27,1730.91,1059.58,1697.56
37.0,9.0,0.0,1147.94,1428.2,1178.2,1823.86
38.0,5.0,2.0,1096.75,1192.48,385.817,635.336
38.0,7.0,0.0,1087.38,1334.09,962.58,1467.09
38.0,8.0,0.0,1461.76,1727.37,1068.78,1697.45
38.0,9.0,0.0,1147.88,1428.55,1180.87,1822.36
39.0,5.0,2.0,1103.92,1200.7,373.918,623.582
39.0,7.0,0.0,1087.38,1338.1,959.645,1469.11
39.0,8.0,0.0,1459.14,1723.71,1074.89,1697.11
39.0,9.0,0.0,1148.03,1431.46,1180.78,1822.2
40.0,5.0,2.0,1113.34,1211.27,363.894,615.144
40.0,7.0,0.0,1088.67,1338.89,963.154,1481.02
40.0,8.0,0.0,1455.22,1722.13,1084.24,1698.76
40.0,9.0,0.0,1147.71,1431.98,1176.93,1822.04
41.0,5.0,2.0,1125.31,1219.3,354.231,594.808
41.0,7.0,0.0,1090.25,1343.81,963.116,1467.14
41.0,8.0,0.0,1467.9,1709.72,1086.74,1694.26
41.0,9.0,0.0,1146.39,1431.9,1175.54,1820.73
42.0,5.0,2.0,1134.38,1236.39,344.351,586.226
42.0,7.0,0.0,1090.94,1344.57,964.267,1471.62
42.0,8.0,0.0,1455.18,1720.14,1085.4,1702.74
42.0,9.0,0.0,1144.87,1432.97,1174.86,1822.1
43.0,5.0,2.0,1149.69,1244.16,338.942,569.135
43.0,7.0,0.0,1090.93,1343.44,965.736,1471.11
43.0,8.0,0.0,1454.0,1722.74,1082.95,1701.57
43.0,9.0,0.0,1146.71,1430.69,1175.6,1821.43
44.0,5.0,2.0,1164.47,1260.14,325.817,552.836
44.0,7.0,0.0,1090.12,1340.83,968.769,1471.56
44.0,8.0,0.0,1455.99,1722.51,1082.89,1703.94
44.0,9.0,0.0,1145.45,1433.06,1173.11,1820.5
45.0,5.0,2.0,1179.11,1268.58,317.885,540.577
45.0,7.0,0.0,1089.02,1339.15,971.064,1474.1
45.0,8.0,0.0,1452.53,1723.25,1082.71,1705.53
45.0,9.0,0.0,1145.61,1433.5,1174.35,1822.07
46.0,5.0,2.0,1190.77,1281.54,308.582,527.957
46.0,7.0,0.0,1088.33,1337.73,969.062,1473.82
46.0,8.0,0.0,1453.99,1719.34,1082.61,1710.28
46.0,9.0,0.0,1147.36,1430.93,1172.32,1822.42
47.0,5.0,2.0,1210.77,1298.46,296.106,509.856
47.0,7.0,0.0,1085.86,1340.1,969.74,1468.62
47.0,8.0,0.0,1451.37,1716.46,1085.16,1710.19
47.0,9.0,0.0,1146.79,1429.53,1175.28,1822.53
48.0,5.0,2.0,1220.79,1311.51,295.385,506.539
48.0,7.0,0.0,1086.07,1339.32,966.094,1468.76
48.0,8.0,0.0,1452.34,1714.86,1085.1,1710.17
48.0,9.0,0.0,1147.06,1430.91,1178.06,1820.19
49.0,5.0,2.0,1242.4,1323.75,285.0,488.654
49.0,7.0,0.0,1085.1,1338.85,966.959,1470.24
49.0,8.0,0.0,1449.78,1716.17,1086.09,1709.45
49.0,9.0,0.0,1146.77,1430.75,1178.72,1819.59
50.0,5.0,2.0,1255.6,1335.17,279.808,469.038
50.0,7.0,0.0,1085.78,1340.77,969.156,1469.86
50.0,8.0,0.0,1448.52,1717.0,1085.64,1710.86
50.0,9.0,0.0,1145.21,1432.69,1178.19,1818.9
51.0,5.0,2.0,1269.69,1350.31,268.125,462.837
51.0,7.0,0.0,1086.04,1337.5,969.787,1468.06
51.0,8.0,0.0,1448.08,1716.82,1086.62,1710.59
51.0,9.0,0.0,1145.76,1431.7,1177.72,1819.45
52.0,5.0,2.0,1276.25,1362.21,264.663,451.875
52.0,7.0,0.0,1086.51,1337.01,970.548,1469.18
52.0,8.0,0.0,1448.15,1718.47,1084.54,1712.64
52.0,9.0,0.0,1146.04,1431.14,1177.67,1819.56
53.0,5.0,2.0,1295.5,1370.65,256.298,442.933
53.0,7.0,0.0,1087.04,1337.48,970.213,1468.85
53.0,8.0,0.0,1451.59,1717.33,1085.82,1710.21
53.0,9.0,0.0,1145.92,1431.79,1176.8,1819.86
54.0,5.0,2.0,1306.18,1379.98,247.356,443.221
54.0,7.0,0.0,1087.33,1338.13,970.537,1470.27
54.0,8.0,0.0,1451.66,1718.05,1086.35,1709.94
54.0,9.0,0.0,1145.65,1431.44,1176.06,1819.45
55.0,5.0,2.0,1309.62,1388.85,239.567,420.433
55.0,7.0,0.0,1087.3,1338.46,969.447,1470.89
55.0,8.0,0.0,1451.82,1717.56,1085.2,1710.46
55.0,9.0,0.0,1146.04,1430.72,1174.76,1819.71
56.0,5.0,2.0,1321.3,1395.63,237.692,413.077
56.0,7.0,0.0,1088.0,1339.58,967.799,1469.49
56.0,8.0,0.0,1452.25,1717.6,1085.61,1710.49
56.0,9.0,0.0,1146.73,1429.88,1173.49,1819.94
57.0,5.0,2.0,1331.71,1403.68,228.822,402.332
57.0,7.0,0.0,1087.59,1339.73,968.092,1469.66
57.0,8.0,0.0,1452.92,1715.31,1085.7,1711.23
57.0,9.0,0.0,1147.28,1429.75,1173.63,1820.24
58.0,5.0,2.0,1337.57,1407.04,225.0,397.5
58.0,7.0,0.0,1088.04,1340.37,968.527,1470.21
58.0,8.0,0.0,1452.32,1715.6,1084.9,1711.04
58.0,9.0,0.0,1147.08,1429.68,1173.99,1821.07
59.0,5.0,2.0,1347.14,1412.86,221.899,383.87
59.0,7.0,0.0,1088.8,1339.21,968.824,1475.93
59.0,8.0,0.0,1451.68,1714.71,1084.03,1707.51
59.0,9.0,0.0,1145.01,1430.53,1175.11,1819.27
60.0,5.0,2.0,1347.52,1414.01,219.591,378.101
60.0,7.0,0.0,1089.13,1339.41,969.11,1474.98
60.0,8.0,0.0,1452.26,1713.75,1083.97,1707.18
60.0,9.0,0.0,1144.39,1431.02,1176.06,1819.83
61.0,5.0,2.0,1350.24,1414.38,214.471,371.683
61.0,7.0,0.0,1088.73,1339.6,968.234,1473.49
61.0,8.0,0.0,1451.9,1713.52,1084.93,1707.26
61.0,9.0,0.0,1145.06,1430.57,1176.48,1820.02
62.0,5.0,2.0,1354.74,1414.5,208.197,361.226
62.0,7.0,0.0,1087.87,1339.95,967.503,1470.91
62.0,8.0,0.0,1451.73,1714.63,1085.08,1708.48
62.0,9.0,0.0,1145.47,1429.87,1177.81,1819.7
63.0,5.0,2.0,1356.03,1417.81,206.322,355.024
63.0,7.0,0.0,1087.89,1341.01,967.279,1469.33
63.0,8.0,0.0,1454.31,1713.64,1085.12,1708.17
63.0,9.0,0.0,1144.68,1430.61,1179.17,1818.67
64.0,5.0,2.0,1360.24,1416.68,195.144,350.337
64.0,7.0,0.0,1088.9,1340.98,966.897,1469.93
64.0,8.0,0.0,1453.97,1716.35,1086.71,1707.03
64.0,9.0,0.0,1145.45,1429.43,1178.75,1818.92
65.0,5.0,2.0,1356.97,1415.34,192.115,342.115
65.0,7.0,0.0,1088.06,1341.31,969.087,1470.53
65.0,8.0,0.0,1456.02,1716.62,1087.49,1705.05
65.0,9.0,0.0,1145.29,1431.23,1178.48,1819.59
66.0,5.0,2.0,1358.94,1414.9,189.159,336.707
66.0,7.0,0.0,1088.46,1340.66,967.557,1471.08
66.0,8.0,0.0,1456.26,1716.99,1087.06,1704.51
66.0,9.0,0.0,1144.96,1430.75,1178.49,1820.61
67.0,5.0,2.0,1358.29,1415.55,182.524,327.764
67.0,7.0,0.0,1087.26,1340.83,969.429,1468.31
67.0,8.0,0.0,1454.37,1716.5,1084.57,1705.58
67.0,9.0,0.0,1145.33,1430.08,1178.5,1820.63
68.0,5.0,2.0,1362.5,1412.88,181.911,316.551
68.0,7.0,0.0,1087.88,1341.0,967.039,1471.3
68.0,8.0,0.0,1453.29,1714.91,1084.58,1708.32
68.0,9.0,0.0,1146.79,1428.98,1178.22,1822.46
69.0,5.0,2.0,1362.81,1411.03,178.63,312.332
69.0,7.0,0.0,1087.71,1340.04,966.379,1468.8
69.0,8.0,0.0,1452.81,1716.48,1084.87,1707.93
69.0,9.0,0.0,1146.9,1428.61,1178.75,1822.6
70.0,5.0,2.0,1363.89,1409.95,172.825,307.176
70.0,7.0,0.0,1087.7,1340.71,966.42,1467.25
70.0,8.0,0.0,1452.85,1716.14,1085.1,1707.85
70.0,9.0,0.0,1147.02,1428.66,1178.53,1822.46
71.0,5.0,2.0,1365.29,1410.1,164.567,294.087
71.0,7.0,0.0,1087.69,1341.13,966.0,1467.2
71.0,8.0,0.0,1453.99,1715.49,1084.93,1708.97
71.0,9.0,0.0,1146.39,1429.41,1178.62,1821.3
72.0,5.0,2.0,1365.52,1409.87,157.536,277.464
72.0,7.0,0.0,1087.55,1340.92,966.604,1468.41
72.0,8.0,0.0,1453.9,1716.29,1085.33,1709.07
72.0,9.0,0.0,1147.46,1428.68,1178.16,1822.02
72.0,20.0,0.0,447.011,788.382,1522.38,1920.0
73.0,5.0,2.0,1366.5,1410.42,154.075,281.214
73.0,7.0,0.0,1087.76,1341.01,967.09,1467.68
73.0,8.0,0.0,1454.17,1715.41,1084.83,1709.86
73.0,9.0,0.0,1147.24,1429.08,1177.8,1822.91
73.0,20.0,0.0,475.46,802.713,1474.11,1917.06
74.0,5.0,2.0,1363.99,1409.86,150.361,276.562
74.0,7.0,0.0,1087.83,1340.96,965.711,1467.89
74.0,8.0,0.0,1454.78,1714.87,1084.58,1711.22
74.0,9.0,0.0,1148.56,1430.68,1176.38,1819.84
74.0,20.0,0.0,510.22,812.436,1416.1,1918.64
75.0,5.0,2.0,1365.41,1409.98,147.981,270.577
75.0,7.0,0.0,1087.68,1340.13,965.686,1467.86
75.0,8.0,0.0,1453.97,1718.67,1084.71,1711.65
75.0,9.0,0.0,1148.2,1431.77,1176.38,1820.16
75.0,20.0,0.0,514.646,837.072,1374.97,1914.37
76.0,5.0,2.0,1364.5,1409.35,141.13,265.312
76.0,7.0,0.0,1087.3,1340.68,966.028,1465.39
76.0,8.0,0.0,1453.5,1717.3,1085.37,1711.06
76.0,9.0,0.0,1148.42,1432.26,1176.55,1819.93
76.0,20.0,0.0,531.0,839.714,1336.5,1917.03
77.0,5.0,2.0,1365.53,1406.78,135.974,260.084
77.0,7.0,0.0,1087.16,1341.4,965.871,1461.83
77.0,8.0,0.0,1454.89,1715.99,1084.86,1711.61
77.0,9.0,0.0,1147.98,1432.24,1176.86,1819.77
77.0,20.0,0.0,560.965,857.924,1285.46,1920.0
78.0,5.0,0.0,1364.823,1404.4,133.846,253.846
78.0,7.0,0.0,1086.94,1342.49,966.069,1459.5
78.0,8.0,0.0,1454.15,1715.9,1084.86,1712.26
78.0,9.0,0.0,1146.53,1432.75,1176.82,1819.81
78.0,20.0,0.0,575.114,868.829,1255.46,1908.81
79.0,5.0,2.0,1363.53,1404.16,132.692,249.231
79.0,7.0,0.0,1087.39,1341.45,966.396,1461.51
79.0,8.0,0.0,1452.34,1717.44,1092.57,1725.24
79.0,9.0,0.0,1147.72,1431.77,1177.0,1819.04
79.0,20.0,0.0,591.751,879.224,1222.77,1866.86
80.0,5.0,2.0,1361.86,1402.75,129.736,242.668
80.0,7.0,0.0,1086.99,1341.36,964.161,1460.85
80.0,8.0,0.0,1453.37,1716.91,1086.03,1711.25
80.0,9.0,0.0,1146.21,1432.14,1176.14,1820.46
80.0,20.0,0.0,615.891,893.026,1189.93,1826.98
81.0,5.0,2.0,1361.73,1401.35,122.596,235.962
81.0,7.0,0.0,1086.84,1341.08,965.41,1461.37
81.0,8.0,0.0,1450.84,1717.49,1097.81,1720.41
81.0,9.0,0.0,1146.32,1430.86,1176.04,1820.21
81.0,20.0,0.0,631.31,905.618,1168.67,1808.84
81.0,21.0,0.0,1817.74,2101.03,1313.51,1913.36
82.0,5.0,2.0,1360.34,1401.2,128.762,242.2
82.0,7.0,0.0,1087.08,1340.33,965.745,1460.86
82.0,8.0,0.0,1454.79,1711.22,1087.52,1710.45
82.0,9.0,0.0,1147.21,1430.09,1174.98,1820.02
82.0,20.0,0.0,643.42,912.685,1158.88,1776.78
82.0,21.0,0.0,1812.2,2064.17,1222.05,1839.5
83.0,5.0,2.0,1356.47,1397.38,114.159,226.803
83.0,7.0,0.0,1086.7,1340.76,965.368,1460.36
83.0,8.0,0.0,1451.77,1713.91,1088.19,1708.06
83.0,9.0,0.0,1145.84,1432.06,1175.94,1819.48
83.0,20.0,0.0,642.778,923.591,1146.0,1752.66
83.0,21.0,0.0,1780.8,2018.58,1121.56,1697.03
84.0,5.0,2.0,1355.35,1396.96,110.625,222.548
84.0,7.0,0.0,1086.34,1339.53,964.956,1461.89
84.0,8.0,0.0,1449.71,1717.79,1085.83,1708.5
84.0,9.0,0.0,1145.46,1432.09,1176.31,1820.08
84.0,20.0,0.0,662.117,933.626,1128.68,1750.63
84.0,21.0,0.0,1759.32,1995.42,1049.14,1582.66
85.0,5.0,2.0,1354.42,1394.81,108.029,216.779
85.0,7.0,0.0,1087.25,1339.7,964.718,1462.99
85.0,8.0,0.0,1450.06,1713.6,1087.63,1705.57
85.0,9.0,0.0,1147.51,1429.98,1176.17,1819.79
85.0,20.0,0.0,665.191,933.931,1123.81,1748.77
85.0,21.0,0.0,1730.07,1956.73,985.482,1495.32
86.0,5.0,2.0,1356.71,1392.52,107.957,211.659
86.0,7.0,0.0,1087.95,1338.3,964.621,1461.68
86.0,8.0,0.0,1451.01,1712.12,1088.01,1705.28
86.0,9.0,0.0,1148.0,1428.67,1176.54,1819.85
86.0,20.0,0.0,663.393,935.567,1119.6,1742.77
86.0,21.0,0.0,1692.3,1921.83,905.562,1396.47
87.0,7.0,0.0,1087.59,1338.24,964.207,1460.66
87.0,8.0,0.0,1450.13,1713.67,1087.36,1705.86
87.0,9.0,0.0,1147.24,1429.98,1177.39,1819.21
87.0,20.0,0.0,658.155,932.195,1117.67,1744.81
87.0,21.0,0.0,1677.22,1883.28,858.328,1320.05
88.0,7.0,0.0,1087.24,1338.4,964.537,1461.59
88.0,8.0,0.0,1440.78,1700.24,1089.91,1706.45
88.0,9.0,0.0,1147.18,1429.91,1176.82,1819.81
88.0,20.0,0.0,638.039,927.342,1122.7,1740.91
88.0,21.0,0.0,1655.02,1856.77,813.276,1262.88
89.0,7.0,0.0,1088.14,1339.04,964.193,1453.9
89.0,8.0,0.0,1440.41,1701.64,1092.77,1705.23
89.0,9.0,0.0,1145.21,1430.87,1176.5,1818.23
89.0,20.0,0.0,636.751,926.337,1127.25,1742.07
89.0,21.0,0.0,1629.41,1828.95,755.464,1176.38
90.0,7.0,0.0,1088.18,1338.5,963.757,1451.44
90.0,8.0,0.0,1451.01,1718.97,1091.04,1704.43
90.0,9.0,0.0,1145.3,1431.37,1175.06,1819.54
90.0,20.0,0.0,637.683,924.664,1132.46,1743.84
90.0,21.0,0.0,1611.89,1806.59,719.416,1120.72
91.0,7.0,0.0,1087.34,1339.67,964.215,1453.21
91.0,8.0,0.0,1453.62,1715.24,1090.06,1706.34
91.0,9.0,0.0,1145.55,1431.06,1175.86,1819.01
91.0,20.0,0.0,631.184,928.798,1134.41,1749.83
91.0,21.0,0.0,1599.6,1800.15,677.889,1066.89
91.0,23.0,0.0,1897.14,2224.32,1418.23,1920.0
92.0,7.0,0.0,1087.43,1338.95,965.666,1452.51
92.0,8.0,0.0,1451.5,1717.49,1099.51,1717.79
92.0,9.0,0.0,1128.71,1420.71,1172.14,1818.2
92.0,20.0,0.0,633.978,927.836,1137.49,1757.05
92.0,21.0,0.0,1593.62,1770.29,636.828,1007.36
92.0,23.0,0.0,1880.2,2170.35,1306.88,1920.0
93.0,7.0,0.0,1087.19,1339.4,966.599,1455.11
93.0,8.0,0.0,1456.28,1715.35,1088.69,1707.31
93.0,9.0,0.0,1127.93,1421.28,1170.98,1817.83
93.0,20.0,0.0,633.429,928.871,1141.25,1767.16
93.0,21.0,0.0,1585.66,1752.81,607.213,964.443
93.0,23.0,0.0,1856.9,2130.0,1229.82,1891.76
94.0,7.0,0.0,1087.41,1339.49,965.797,1454.79
94.0,8.0,0.0,1456.51,1717.49,1090.13,1706.79
94.0,9.0,0.0,1127.56,1421.42,1169.67,1818.97
94.0,20.0,0.0,632.933,930.11,1143.15,1767.87
94.0,21.0,0.0,1588.5,1749.2,582.028,929.515
94.0,23.0,0.0,1845.14,2076.14,1167.94,1773.09
95.0,7.0,0.0,1087.44,1339.7,964.49,1453.96
